country_code,country,year,political_stability_score,indicator,unit,yoy_change,stability_category
GAB,Gabon,2020,-0.0657728165388107,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.009325802326202393,Low Stability
GAB,Gabon,2021,-0.0757173225283623,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0099445059895516,Low Stability
GAB,Gabon,2022,0.0603694021701813,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1360867246985436,Moderate Stability
GAB,Gabon,2023,-0.335527300834656,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.39589670300483726,Low Stability
GMB,"Gambia, The",1996,0.559609055519104,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
GMB,"Gambia, The",1998,0.675648868083954,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11603981256484996,Moderate Stability
GMB,"Gambia, The",2000,0.533818602561951,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.14183026552200295,Moderate Stability
GMB,"Gambia, The",2002,0.826159775257111,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.29234117269516,Moderate Stability
GMB,"Gambia, The",2003,0.322430104017258,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.503729671239853,Moderate Stability
GMB,"Gambia, The",2004,0.164906054735184,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15752404928207403,Moderate Stability
GMB,"Gambia, The",2005,0.200640663504601,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.035734608769417,Moderate Stability
GMB,"Gambia, The",2006,-0.0341241136193275,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2347647771239285,Low Stability
GMB,"Gambia, The",2007,0.0474123023450375,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.081536415964365,Moderate Stability
GMB,"Gambia, The",2008,0.0651512742042542,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.017738971859216704,Moderate Stability
GMB,"Gambia, The",2009,0.12231682240963,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.057165548205375796,Moderate Stability
GMB,"Gambia, The",2010,0.0654169842600822,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0568998381495478,Moderate Stability
GMB,"Gambia, The",2011,-0.000270605407422408,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06568758966750461,Low Stability
GMB,"Gambia, The",2012,-0.000778838410042226,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0005082330026198181,Low Stability
GMB,"Gambia, The",2013,-0.04863640666008,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04785756825003777,Low Stability
GMB,"Gambia, The",2014,-0.151400715112686,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.10276430845260599,Low Stability
GMB,"Gambia, The",2015,0.0162476319819689,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1676483470946549,Moderate Stability
GMB,"Gambia, The",2016,-0.442044198513031,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.4582918304949999,Low Stability
GMB,"Gambia, The",2017,-0.0948309376835823,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3472132608294487,Low Stability
GMB,"Gambia, The",2018,-0.0874964967370033,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.007334440946579007,Low Stability
GMB,"Gambia, The",2019,0.214491605758667,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3019881024956703,Moderate Stability
GMB,"Gambia, The",2020,0.248035475611687,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03354386985302002,Moderate Stability
GMB,"Gambia, The",2021,0.0353307984769344,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2127046771347526,Moderate Stability
GMB,"Gambia, The",2022,0.0439732819795609,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.008642483502626502,Moderate Stability
GMB,"Gambia, The",2023,-0.0120199294760823,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.055993211455643205,Low Stability
GEO,Georgia,1996,-1.57057857513428,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Very Low Stability
GEO,Georgia,1998,-1.63890290260315,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06832432746887007,Very Low Stability
GEO,Georgia,2000,-0.812726557254791,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.826176345348359,Low Stability
GEO,Georgia,2002,-1.19204139709473,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.37931483983993886,Very Low Stability
GEO,Georgia,2003,-1.29921066761017,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.10716927051544012,Very Low Stability
GEO,Georgia,2004,-0.864118158817291,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.435092508792879,Low Stability
GEO,Georgia,2005,-0.755904912948608,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10821324586868308,Low Stability
GEO,Georgia,2006,-0.966098785400391,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.210193872451783,Low Stability
GEO,Georgia,2007,-0.645898997783661,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.32019978761672996,Low Stability
GEO,Georgia,2008,-0.91967511177063,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.273776113986969,Low Stability
GEO,Georgia,2009,-0.965524911880493,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04584980010986306,Low Stability
GEO,Georgia,2010,-0.718320906162262,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.2472040057182311,Low Stability
GEO,Georgia,2011,-0.65695196390152,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.061368942260741965,Low Stability
GEO,Georgia,2012,-0.680453956127167,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.023501992225646973,Low Stability
GEO,Georgia,2013,-0.441366165876389,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.23908779025077798,Low Stability
GEO,Georgia,2014,-0.321507543325424,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11985862255096502,Low Stability
GEO,Georgia,2015,-0.472153753042221,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15064620971679704,Low Stability
GEO,Georgia,2016,-0.320115089416504,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.152038663625717,Low Stability
GEO,Georgia,2017,-0.375214755535126,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.05509966611862199,Low Stability
GEO,Georgia,2018,-0.447562873363495,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07234811782836897,Low Stability
GEO,Georgia,2019,-0.498171955347061,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.05060908198356601,Low Stability
GEO,Georgia,2020,-0.429610639810562,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06856131553649897,Low Stability
GEO,Georgia,2021,-0.429620236158371,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-9.596347809004424e-06,Low Stability
GEO,Georgia,2022,-0.43653005361557,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.006909817457198986,Low Stability
GEO,Georgia,2023,-0.335554122924805,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10097593069076499,Low Stability
DEU,Germany,1996,1.28849947452545,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,High Stability
DEU,Germany,1998,1.24214780330658,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04635167121887007,High Stability
DEU,Germany,2000,1.41133570671082,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.16918790340424006,High Stability
DEU,Germany,2002,1.09601747989655,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.31531822681427,High Stability
DEU,Germany,2003,0.577859222888947,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.5181582570076031,Moderate Stability
DEU,Germany,2004,0.638884365558624,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06102514266967707,Moderate Stability
DEU,Germany,2005,0.888915359973907,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.250030994415283,Moderate Stability
DEU,Germany,2006,1.02506959438324,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.13615423440933294,High Stability
DEU,Germany,2007,0.995823800563812,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.029245793819427934,Moderate Stability
DEU,Germany,2008,0.943830788135529,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.051993012428283025,Moderate Stability
DEU,Germany,2009,0.859902501106262,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08392828702926702,Moderate Stability
DEU,Germany,2010,0.796834468841553,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06306803226470903,Moderate Stability
DEU,Germany,2011,0.842218458652496,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04538398981094305,Moderate Stability
DEU,Germany,2012,0.775621294975281,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06659716367721502,Moderate Stability
DEU,Germany,2013,0.92798388004303,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.15236258506774902,Moderate Stability
DEU,Germany,2014,0.925186455249786,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0027974247932439633,Moderate Stability
DEU,Germany,2015,0.687514960765839,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2376714944839471,Moderate Stability
DEU,Germany,2016,0.667541146278381,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.01997381448745794,Moderate Stability
DEU,Germany,2017,0.574381291866302,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09315985441207897,Moderate Stability
DEU,Germany,2018,0.577865242958069,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0034839510917669125,Moderate Stability
DEU,Germany,2019,0.548539876937866,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.02932536602020297,Moderate Stability
DEU,Germany,2020,0.645049154758453,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.09650927782058705,Moderate Stability
DEU,Germany,2021,0.725788176059723,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.08073902130126998,Moderate Stability
DEU,Germany,2022,0.628491878509521,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09729629755020197,Moderate Stability
DEU,Germany,2023,0.586989283561707,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04150259494781405,Moderate Stability
GHA,Ghana,1996,-0.234503835439682,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Low Stability
GHA,Ghana,1998,-0.136477410793304,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.09802642464637801,Low Stability
GHA,Ghana,2000,-0.35938173532486,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.222904324531556,Low Stability
GHA,Ghana,2002,-0.15993432700634,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.19944740831852,Low Stability
GHA,Ghana,2003,0.0291865784674883,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1891209054738283,Moderate Stability
GHA,Ghana,2004,0.0407909713685513,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.011604392901063004,Moderate Stability
GHA,Ghana,2005,0.16971929371357,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1289283223450187,Moderate Stability
GHA,Ghana,2006,0.0063961860723793,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1633231076411907,Moderate Stability
GHA,Ghana,2007,-0.0730612650513649,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0794574511237442,Low Stability
GHA,Ghana,2008,-0.0295159611850977,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0435453038662672,Low Stability
GHA,Ghana,2009,0.0278358180075884,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0573517791926861,Moderate Stability
GHA,Ghana,2010,0.026093240827322,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0017425771802664011,Moderate Stability
GHA,Ghana,2011,0.16711214184761,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.141018901020288,Moderate Stability
GHA,Ghana,2012,0.130694985389709,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.036417156457901,Moderate Stability
GHA,Ghana,2013,0.0606060847640038,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07008890062570519,Moderate Stability
GHA,Ghana,2014,-0.106807962059975,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1674140468239788,Low Stability
GHA,Ghana,2015,-0.0382289066910744,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0685790553689006,Low Stability
GHA,Ghana,2016,-0.138907715678215,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1006788089871406,Low Stability
GHA,Ghana,2017,0.0820369869470596,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.2209447026252746,Moderate Stability
GHA,Ghana,2018,-0.0366430282592773,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1186800152063369,Low Stability
GHA,Ghana,2019,0.118526868522167,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1551698967814443,Moderate Stability
